AUROC,AUPRC,MCC,Accuracy,F1,threshold,MCC_tuned,Accuracy_tuned,F1_tuned,threshold_tuned,fold,model,featurization,target,split,fp_size
0.9700164113803648,0.9598543417841251,0.761729653695847,0.8697527314548591,0.8836970474967908,0.5,0.7876928390821252,0.8875790684301322,0.8967520464747821,0.5068099864645023,1,RF,morgan_delta_opp,R/S_class,train,2048
0.9460941828254847,0.9318395639360214,0.724618743900247,0.8473684210526315,0.8663594470046083,0.5,0.7466115941353748,0.8631578947368421,0.8773584905660378,0.5068099864645023,1,RF,morgan_delta_opp,R/S_class,val,2048
0.9392797783933517,0.9344505795138114,0.6675942762029019,0.8210526315789474,0.8425925925925926,0.5,0.666089316019987,0.8263157894736842,0.8421052631578947,0.5068099864645023,1,RF,morgan_delta_opp,R/S_class,test,2048
0.9695174234099759,0.9596409258463946,0.7744881719006135,0.8786658999424957,0.8644829800899165,0.5,0.5806703096063078,0.7521564117308798,0.6704892966360856,0.5579169803219843,2,RF,morgan_delta_opp,R/S_class,train,2048
0.8595013850415512,0.8654433173883866,0.494195298982571,0.7421052631578947,0.7134502923976608,0.5,0.5489716413565446,0.7315789473684211,0.6330935251798561,0.5579169803219843,2,RF,morgan_delta_opp,R/S_class,val,2048
0.9316343490304708,0.9248711857767672,0.694340858564394,0.8368421052631579,0.8143712574850299,0.5,0.5570860145311556,0.7368421052631579,0.6428571428571429,0.5579169803219843,2,RF,morgan_delta_opp,R/S_class,test,2048
0.9731727004309682,0.9638216779979296,0.7935362577696781,0.8904542840713053,0.8993926590969105,0.5,0.7683803259603001,0.874353076480736,0.8584386135406543,0.508246024782862,3,RF,morgan_delta_opp,R/S_class,train,2048
0.9304155124653739,0.924583361824559,0.666089316019987,0.8263157894736842,0.8421052631578947,0.5,0.7033297625912952,0.8421052631578947,0.8214285714285714,0.508246024782862,3,RF,morgan_delta_opp,R/S_class,val,2048
0.8774515235457064,0.8692809454523617,0.5801423075012789,0.7842105263157895,0.8038277511961722,0.5,0.5800409285041607,0.7789473684210526,0.7439024390243902,0.508246024782862,3,RF,morgan_delta_opp,R/S_class,test,2048
0.9687672880813962,0.9593912613318313,0.7800208802450505,0.8832662449683726,0.8713561470215463,0.5,0.6912738405992073,0.8237492811960897,0.8500122339124052,0.47428320730870666,4,RF,morgan_delta_opp,R/S_class,train,2048
0.899168975069252,0.9002636092519294,0.5951251837310959,0.7894736842105263,0.7619047619047619,0.5,0.6190207635995347,0.7947368421052632,0.821917808219178,0.47428320730870666,4,RF,morgan_delta_opp,R/S_class,val,2048
0.9310803324099722,0.9214295115776163,0.6691859822533356,0.8263157894736842,0.8047337278106509,0.5,0.6340751391209736,0.7947368421052632,0.8266666666666667,0.47428320730870666,4,RF,morgan_delta_opp,R/S_class,test,2048
0.919493300697955,0.9137878648697011,0.6438414841581517,0.816561242093157,0.7982289690069576,0.5,0.3738766490725296,0.6239217941345601,0.7263598326359832,0.40353181532284077,0,RF,morgan_delta_opp,@/@@_class,train,2048
0.7150692520775623,0.7298684640872171,0.2660628570058754,0.631578947368421,0.6022727272727273,0.5,0.3675383350990133,0.6263157894736842,0.7258687258687259,0.40353181532284077,0,RF,morgan_delta_opp,@/@@_class,val,2048
0.7633240997229916,0.7783992103157475,0.3310447148973826,0.6631578947368421,0.632183908045977,0.5,0.3333333333333333,0.6,0.7142857142857143,0.40353181532284077,0,RF,morgan_delta_opp,@/@@_class,test,2048
0.9168072309275984,0.9115809090591549,0.6499992295040988,0.8179988499137435,0.835027365129007,0.5,0.5369493809207585,0.7294422081656124,0.7852088564254737,0.46368328627879163,1,RF,morgan_delta_opp,@/@@_class,train,2048
0.6942936288088641,0.7081134590786976,0.236354273426447,0.6157894736842106,0.6507177033492823,0.5,0.3394221166510653,0.631578947368421,0.72,0.46368328627879163,1,RF,morgan_delta_opp,@/@@_class,val,2048
0.8479224376731301,0.8430668086325068,0.4824229160187268,0.7368421052631579,0.7596153846153846,0.5,0.44779885810340125,0.6842105263157895,0.7540983606557377,0.46368328627879163,1,RF,morgan_delta_opp,@/@@_class,test,2048
0.9254231229504375,0.9187484225284758,0.6673012642341619,0.8266244968372628,0.8426819723454213,0.5,0.650822348782241,0.8139735480161012,0.8355781448538755,0.49464253260012647,2,RF,morgan_delta_opp,@/@@_class,train,2048
